region,sensitivity,specificity,PPV,NPV,subject
w271_8,99.80998445327344,64.81066268061784,85.98640805595515,99.36974789915966,C1
w271_8,99.48924315121498,71.58092848180677,89.48907141862732,98.29427980702964,C10
w271_8,99.4873919121835,69.76366137301488,88.82211538461539,98.25642831983092,C11
w271_8,92.35693057989789,98.06056056056056,98.73727087576376,88.65384615384615,C12
w271_8,94.54499107825643,96.67383331225497,98.2581627922379,89.92941176470588,C13
w271_8,95.5722506393862,96.67434126375032,98.57119305380007,90.09417093813326,C14
w271_8,99.76691184087848,62.37586423632935,86.5507324525928,99.10125823846614,C15
w271_8,99.87446385605189,64.10835214446952,86.96483876844599,99.53271028037383,C16
w271_8,98.04662065373095,81.64485981308411,91.0894682717319,95.6217162872154,C17
w271_8,99.92880613362541,55.295718881464985,83.47209515096066,99.70995091477019,C18
w271_8,99.7117725985191,62.635152124717116,87.09901462864089,98.84920634920636,C19
w271_8,99.90503323836657,55.65053425518541,83.52325798617598,99.61746174617461,C2
w271_8,98.59483563206472,82.76385725132877,93.31599352210827,96.02114226985759,C20
w271_8,99.71456864915244,67.02482400889218,86.50697392359005,99.10518626734843,C21
w271_8,91.76597216883216,98.25464590657961,98.8488612836439,87.96088129496404,C22
w271_8,96.11343934783856,96.90137296888777,98.55191900164823,91.91158900836321,C23
w271_8,99.94855967078189,55.397656444776864,83.01447899359127,99.79788906355266,C24
w271_8,98.11021773578261,85.11063882985374,93.3493410766138,95.48387096774194,C25
w271_8,70.93163423454452,99.46969696969697,98.99062725306416,82.35417102237089,C3
w271_8,95.99555711446276,96.4200477326969,98.29402609840776,91.80720009568233,C4
w271_8,99.62942281334077,72.75801603206413,90.02339342232007,98.75892553553213,C5
w271_8,99.936394125130107,55.89041095890411,82.99159663865547,99.75550122249389,C6
w271_8,99.60813784958935,65.96970076374107,87.22384130863965,98.63347061025833,C7
w271_8,93.42124435378113,97.2501255650427,98.32080969176506,89.55827937095282,C8
w271_8,99.8780940266073,62.49062265566392,86.26625160227064,99.54192391953795,C9
