region,sensitivity,specificity,PPV,NPV,subject
w214_8,99.58247875769118,61.300754581387,80.79757518126709,98.89855072463767,C1
w214_8,98.71268145713503,69.75650916104146,85.17577548005907,96.85355648535565,C10
w214_8,99.59037711313394,66.33900743227044,84.50758620689656,98.874396998392,C11
w214_8,89.41176470588236,97.72945699183086,97.61994710993578,89.85971501159837,C12
w214_8,91.23894704746417,96.73913043478261,97.08013409754514,90.28403967538323,C13
w214_8,92.61699611420849,96.74112046869278,97.62265158935091,90.06818181818181,C14
w214_8,99.6589997325488,60.61007957559682,82.02179176755448,98.99566758566365,C15
w214_8,99.58775029446407,62.320761537534644,82.95541262400523,98.79656160458453,C16
w214_8,96.99286880316178,81.8574514038877,88.18842277947036,95.11991076408253,C17
w214_8,99.9114984001634,53.28180737217598,78.88202096210696,99.71072541166,C18
w214_8,99.21772326178109,60.76960309777347,83.02262253875156,97.57140081600933,C19
w214_8,99.91139585605234,53.722114451988354,79.3407663996536,99.70747074707471,C2
w214_8,97.51683788012791,81.05454545454546,90.16795621815436,94.82416335791265,C20
w214_8,99.50345423143351,66.61903060616888,83.1449188214071,98.78156454176231,C21
w214_8,89.59061689410173,97.79385171790234,97.74824658545589,89.7841726618705,C22
w214_8,93.97010822882666,96.5016341847234,97.42630688396116,91.90684805164861,C23
w214_8,99.93577392421324,53.31173506119511,78.25649622799665,99.7978436657682,C24
w214_8,96.81252509032518,83.93285371702638,89.99850723988655,94.6329593078275,C25
w214_8,54.53714981729598,99.43202416918429,97.44287268770402,84.64149778829338,C3
w214_8,94.14814163957473,95.51035146846412,96.63600288600288,92.25671433554238,C4
w214_8,99.27227430669376,70.02521916656659,85.84873568431794,98.13194210703466,C5
w214_8,99.96331621423332,53.76280066682544,77.82156728352753,99.88938053097345,C6
w214_8,99.14011840992389,63.10865915087551,82.05576945513943,97.73402674591381,C7
w214_8,89.35693215339234,96.97699626640973,96.79192229038854,89.92628992628993,C8
w214_8,99.74158494566659,59.08327333813295,81.530628825218,99.21418496876889,C9
