region,sensitivity,specificity,PPV,NPV,subject
w32_1,99.89399293286219,51.650893796004205,38.074074074074076,99.93896236012208,C1
w32_1,93.11187103077675,61.98294916324597,34.54150054367525,97.66169154228855,C10
w32_1,100,52.715453973579365,39.38172043010753,100,C11
w32_1,0,97.21871049304679,0,95.57742102537546,C12
w32_1,0,95.68071141223798,0,95.02681106087688,C13
w32_1,0,97.08029197080292,0,95.1674790003111,C14
w32_1,98.30443159922929,55.32004639881893,37.581025338833236,99.16824196597354,C15
w32_1,96.20196604110814,59.37730093615231,35.793848711554446,98.51657940663176,C16
w32_1,100,48.246166771686624,36.6825131697289,100,C18
w32_1,97.29947601773479,58.94492997788775,38.238555361951526,98.81729920564872,C19
w32_1,100,46.73467241560626,34.552267734849465,100,C2
w32_1,83.38783518639634,70.49973698053657,31.2576611914685,96.34795111430626,C20
w32_1,95.26315789473684,65.24524734796765,39.62780514504652,98.29113924050633,C21
w32_1,0,97.51900337837837,0,95.38413878562577,C22
w32_1,44.90358126721763,93.83641160949868,35.824175824175825,95.69475836831343,C23
w32_1,100,46.997170107955135,34.02478799739074,100,C24
w32_1,59.863945578231295,73.96250263324204,17.599999999999998,95.20065075921909,C25
w32_1,0,99.14421553090332,0,95.38524090262248,C3
w32_1,21.722846441947567,92.34257989663539,13.77672209026128,95.44314837021695,C4
w32_1,97.71673207277917,63.878367003366996,44.37783538561244,98.95680521597392,C5
w32_1,99.86824769433466,48.53173350173666,38.27316334259025,99.9133261105092,C6
w32_1,99.29340511440108,52.266750815188814,39.40445987448257,99.57915831663327,C7
w32_1,0,96.16721069811518,0,95.58346415489272,C8
w32_1,100,52.03867171080285,40.2226588081205,100,C9
