region,sensitivity,specificity,PPV,NPV,subject
w271_1,98.62935465448315,58.657199800697555,82.40377478528258,95.61421319796955,C1
w271_1,95.80929876989367,70.07528230865746,85.25137591985653,90.25533290239173,C10
w271_1,98.21902459161407,60.8478179317244,84.17567977357727,94.156346749226,C11
w271_1,0,96.93443443443444,0,80.08062848873269,C12
w271_1,3.4216867469879517,95.43442519286708,16.435185185185187,79.01570680628272,C13
w271_1,11.34417808219178,96.84062420056281,51.7578125,78.52105372329392,C14
w271_1,98.40075815909495,61.97360150848523,84.59619105815256,94.8076923076923,C15
w271_1,97.73477157360406,64.53473789816904,84.48796006801602,93.51262947483191,C16
w271_1,84.73272818961169,81.65732087227414,82.03344318320518,84.40236991241628,C17
w271_1,99.78467314487632,55.840138579559515,83.50891784493115,99.14323374340948,C18
w271_1,97.4416626154594,62.91174251948705,84.46141690808533,92.23963133640552,C19
w271_1,99.90503323836657,55.65053425518541,83.52325798617598,99.61746174617461,C2
w271_1,91.489720256151,79.41027587952418,86.96836203444133,86.13589567604667,C20
w271_1,96.06808384123681,68.92676299864148,83.70571854154524,91.34206219312603,C21
w271_1,0,97.3631341034656,0,79.86404367082088,C22
w271_1,47.157584683357875,94.72225721123567,79.25742574257426,80.73867296542838,C23
w271_1,99.92565906101676,55.435053602592866,83.0158202289895,99.7085201793722,C24
w271_1,87.75921981840601,80.44755594449306,83.34930267220271,85.49222797927462,C25
w271_1,0,99.12878787878789,0,79.70558375634518,C3
w271_1,32.398523985239855,92.01105388770256,57.992073976221924,79.99344763568854,C4
w271_1,95.92901878914405,70.60370741482967,85.45127696503843,90.59787849566055,C5
w271_1,99.50665715644318,56.014943960149445,82.5778128545356,98.18816852215674,C6
w271_1,98.12335717342135,60.4357080255415,83.55194669997918,94.0202571094663,C7
w271_1,3.9800995024875623,95.99447513812154,20.050125313283207,79.84334203655352,C8
w271_1,98.5295890080752,59.252313078269566,83.38008057524607,95.10335139474212,C9
